"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"90","RT @amitabhk87: The recently Illuminated  Humayun's Tomb mimics and enhances the moonlight effect. The energy efficient LED lights on grand","2018-09-05 06:35:31","TRUE","71","0","4","Environment","Delhi","India",TRUE
"91","RT @WhatDesignCanDo:  YES - it's here! Today we launch the CleanEnergyChallenge in five cities around the world! We want your bright, bol","2018-09-05 06:31:15","TRUE","11","0","1","Environment","Delhi","India",TRUE
"92","How to deal with waste in Mxico City, move around in Sao Pulo, provide Nairobi with sustainable food, embed clean  ","2018-09-05 06:30:32","FALSE","0","0","1","Environment","Delhi","India",FALSE
"93","RT @AlokMaurya_: @AsmitaTheatre performed most powerful play SwadeshDeepak's Court Martial at Delhi International School, Dwarka. Show was","2018-09-05 06:27:33","TRUE","3","0","1","Environment","Delhi","India",TRUE
"94","RT @MinOfCultureGoI: Illuminating HumayunsTomb to mimic and enhance the moonlight effect. HAVELLS India have installed the energy efficie","2018-09-05 06:23:36","TRUE","31","0","2","Environment","Delhi","India",TRUE
"95","RT @MinOfCultureGoI: Illuminating HumayunsTomb to mimic and enhance the moonlight effect. HAVELLS India have installed the energy efficie","2018-09-05 06:23:35","TRUE","31","0","2","Environment","Delhi","India",TRUE
"96","Delhi govt backs incentives for clean energy switch to combat pollution..  ","2018-09-05 06:23:31","FALSE","0","0","1","Environment","Delhi","India",FALSE
"97","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 06:23:20","TRUE","118","0","1","Environment","Delhi","India",TRUE
"98","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 06:19:45","TRUE","118","0","1","Environment","Delhi","India",TRUE
"99","Delhi Cabinet approves 50% subsidy for using eco-friendly tandoors
 ","2018-09-05 06:19:34","FALSE","0","0","0","Environment","Delhi","India",FALSE
"100","RT @WhatDesignCanDo:  YES - it's here! Today we launch the CleanEnergyChallenge in five cities around the world! We want your bright, bol","2018-09-05 06:16:36","TRUE","11","0","1","Environment","Delhi","India",TRUE
"101","RT @WhatDesignCanDo:  YES - it's here! Today we launch the CleanEnergyChallenge in five cities around the world! We want your bright, bol","2018-09-05 06:15:48","TRUE","11","0","1","Environment","Delhi","India",TRUE
"102","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 06:15:32","TRUE","118","0","1","Environment","Delhi","India",TRUE
"103","RT @amitabhk87: The recently Illuminated  Humayun's Tomb mimics and enhances the moonlight effect. The energy efficient LED lights on grand","2018-09-05 06:15:23","TRUE","71","0","4","Environment","Delhi","India",TRUE
"104","ElectricVehicle Trial run for GreenBuses to begin from next month in Delhi GreenMobility @CUTSCCIER @CUTSCITEE  ","2018-09-05 06:14:48","FALSE","1","2","0","Environment","Delhi","India",FALSE
"105","RT @amitabhk87: The recently Illuminated  Humayun's Tomb mimics and enhances the moonlight effect. The energy efficient LED lights on grand","2018-09-05 06:13:29","TRUE","71","0","4","Environment","Delhi","India",TRUE
"106","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 06:13:08","TRUE","118","0","1","Environment","Delhi","India",TRUE
"107","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 06:09:04","TRUE","118","0","1","Environment","Delhi","India",TRUE
"108","RT @MinOfCultureGoI: Illuminating HumayunsTomb to mimic and enhance the moonlight effect. HAVELLS India have installed the energy efficie","2018-09-05 06:07:44","TRUE","31","0","2","Environment","Delhi","India",TRUE
"109","RT @MinOfCultureGoI: Illuminating HumayunsTomb to mimic and enhance the moonlight effect. HAVELLS India have installed the energy efficie","2018-09-05 06:05:16","TRUE","31","0","2","Environment","Delhi","India",TRUE
"110","RT @MinOfCultureGoI: Illuminating HumayunsTomb to mimic and enhance the moonlight effect. HAVELLS India have installed the energy efficie","2018-09-05 06:04:39","TRUE","31","0","2","Environment","Delhi","India",TRUE
"111","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 06:01:18","TRUE","118","0","1","Environment","Delhi","India",TRUE
"112","RT @MillerSocent: Good morning, New Delhi  and attendees at the National Dialogue on Decentralised Renewable Energy. We're energized and","2018-09-05 05:54:18","TRUE","3","0","1","Environment","Delhi","India",FALSE
"113","Solar Energy is a never ending resource. Solar panel installation can reduce your electricity cost. We should take  ","2018-09-05 05:51:04","FALSE","0","0","0","Environment","Delhi","India",FALSE
"114","Unleash the immense power of technology &amp; innovation at Renewable Energy India 2018 - worlds largest renewable e  ","2018-09-05 05:42:06","FALSE","0","1","1","Environment","Delhi","India",FALSE
"115","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 05:38:39","TRUE","118","0","1","Environment","Delhi","India",TRUE
"116","RT @AAPExpress: CM slams city police on 'fake' cases against AAP
 
 Kejriwal questioned a Delhi police meeting to analyse why cases agains","2018-09-05 05:34:35","TRUE","12","0","-1","Environment","Delhi","India",TRUE
"117","Delhi backs incentives for clean energy switch to combat pollution..  ","2018-09-05 05:30:37","FALSE","0","0","1","Environment","Delhi","India",FALSE
"118","RT @amitabhk87: The recently Illuminated  Humayun's Tomb mimics and enhances the moonlight effect. The energy efficient LED lights on grand","2018-09-05 05:29:47","TRUE","71","0","4","Environment","Delhi","India",TRUE
"119","Delhi backs incentives for clean energy switch to combat pollution..  ","2018-09-05 05:28:27","FALSE","0","0","1","Environment","Delhi","India",TRUE
"120","RT @MillerSocent: Good morning, New Delhi  and attendees at the National Dialogue on Decentralised Renewable Energy. We're energized and","2018-09-05 05:24:40","TRUE","3","0","1","Environment","Delhi","India",TRUE
"121","RT @amitabhk87: The recently Illuminated  Humayun's Tomb mimics and enhances the moonlight effect. The energy efficient LED lights on grand","2018-09-05 05:16:45","TRUE","71","0","4","Environment","Delhi","India",TRUE
"122","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 05:12:38","TRUE","118","0","1","Environment","Delhi","India",TRUE
"123","RT @MinOfCultureGoI: Illuminating HumayunsTomb to mimic and enhance the moonlight effect. HAVELLS India have installed the energy efficie","2018-09-05 05:06:04","TRUE","31","0","2","Environment","Delhi","India",TRUE
"124","RT @MinOfCultureGoI: Illuminating HumayunsTomb to mimic and enhance the moonlight effect. HAVELLS India have installed the energy efficie","2018-09-05 05:05:43","TRUE","31","0","2","Environment","Delhi","India",TRUE
"125","RT @MinOfCultureGoI: Illuminating HumayunsTomb to mimic and enhance the moonlight effect. HAVELLS India have installed the energy efficie","2018-09-05 05:05:33","TRUE","31","0","2","Environment","Delhi","India",TRUE
"126","RT @MinOfCultureGoI: Illuminating HumayunsTomb to mimic and enhance the moonlight effect. HAVELLS India have installed the energy efficie","2018-09-05 05:05:04","TRUE","31","0","2","Environment","Delhi","India",TRUE
"127","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 05:03:39","TRUE","118","0","1","Environment","Delhi","India",TRUE
"128","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 05:01:44","TRUE","118","0","1","Environment","Delhi","India",TRUE
"129","RT @amitabhk87: The recently Illuminated  Humayun's Tomb mimics and enhances the moonlight effect. The energy efficient LED lights on grand","2018-09-05 04:59:15","TRUE","71","0","4","Environment","Delhi","India",TRUE
"130","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:58:38","TRUE","118","0","1","Environment","Delhi","India",TRUE
