"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"146","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 16:15:43","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"147","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 16:02:52","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"148","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 15:57:58","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"149","RT @MihirkJha: Dear Honourable SC, who will be responsible for Kids of labourers sleeping empty stomach? Insane ban of sand mining in Bihar","2018-09-01 15:51:28","TRUE","3","0","-1","Environment","Maharashtra","India",FALSE
"150","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-01 15:50:56","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"151","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-01 15:49:16","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"152","      ","2018-09-01 15:43:14","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"153","RT @MihirkJha: Dear Honourable SC, who will be responsible for Kids of labourers sleeping empty stomach? Insane ban of sand mining in Bihar","2018-09-01 15:36:56","TRUE","3","0","-1","Environment","Maharashtra","India",TRUE
"154","RT @MihirkJha: Dear Honourable SC, who will be responsible for Kids of labourers sleeping empty stomach? Insane ban of sand mining in Bihar","2018-09-01 15:31:25","TRUE","3","0","-1","Environment","Maharashtra","India",TRUE
"155","Dear Honourable SC, who will be responsible for Kids of labourers sleeping empty stomach? Insane ban of sand mining  ","2018-09-01 15:30:57","FALSE","3","1","-1","Environment","Maharashtra","India",FALSE
"156","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 15:28:45","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"157","RT @mataonline:        
 ","2018-09-01 15:17:38","TRUE","2","0","0","Environment","Maharashtra","India",FALSE
"158","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 15:17:12","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"159","RT @vinodamishra: SC Supreme Court imposes ban all construction activities Maharashtra Uttarakhand Madhya Pradesh Chandigarh solid waste ma","2018-09-01 14:57:02","TRUE","1","0","1","Environment","Maharashtra","India",FALSE
"160","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 14:52:09","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"161","RT @SgraoN: This shall be the treatment at TelanganaRERA for AliensFraud type builders N RealEstateMafia NoHIRAOnlyRERA

 ","2018-09-01 14:44:36","TRUE","6","0","0","Environment","Maharashtra","India",TRUE
"162","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 14:43:58","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"163","This shall be the treatment at TelanganaRERA for AliensFraud type builders N RealEstateMafia NoHIRAOnlyRERA

 ","2018-09-01 14:37:25","FALSE","6","3","0","Environment","Maharashtra","India",FALSE
"164","This shall be the treatment at TelanganaRERA for AliensFraud type builders N RealEstateMafia 
 ","2018-09-01 14:36:15","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"165","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 14:20:41","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"166","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 14:01:21","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"167","RT @ErikSolheim: As our cities continue to legislate to BeatPlasticPollution so important to monitor progress. Great news from Maharashtra","2018-09-01 13:56:18","TRUE","211","0","3","Environment","Maharashtra","India",TRUE
"168","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 13:51:45","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"169","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 13:41:06","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"170","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 13:39:46","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"171","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 13:35:42","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"172","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 13:23:57","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"173","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 13:17:58","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"174","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 13:14:00","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"175","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 13:13:15","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"176","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 13:12:25","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"177","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 13:10:19","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"178","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-01 13:09:24","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"179","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 12:59:02","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"180","RT @MirrorNow: The court also imposed a fine on Madhya Pradesh, Maharashtra, Uttarakhand and Chandigarh.
 ","2018-09-01 12:58:32","TRUE","3","0","1","Environment","Maharashtra","India",FALSE
"181","BC! 
This is crazy! 
doesn't make any sense, none the less is also Judicial...  ","2018-09-01 12:55:14","FALSE","0","3","-1","Environment","Maharashtra","India",FALSE
"182","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 12:54:52","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"183","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 12:54:03","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"184","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 12:53:49","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"185","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 12:53:11","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"186","RT @always_attitude: @EconomicTimes Supreme Court slams 3 states (Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because","2018-09-01 12:51:48","TRUE","1","0","1","Environment","Maharashtra","India",FALSE
"187","This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of th  ","2018-09-01 12:51:37","FALSE","28","76","-1","Environment","Maharashtra","India",FALSE
"188","In a major blow to realestate companies, the SupremeCourt has banned further construction in Maharashtra &amp; selec  ","2018-09-01 12:49:55","FALSE","0","0","-1","Environment","Maharashtra","India",FALSE
"189","       
 ","2018-09-01 12:44:37","FALSE","2","2","0","Environment","Maharashtra","India",FALSE
