"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"50","RT @bibekbora123: Today a  good discussion with honourable Power Minister Mr Topon Kumar Gogoi on a proficient upcoming project on the ener","2018-08-31 16:13:23","TRUE","3","0","2","Environment","Assam","India",FALSE
"51","Solar energy systems generally dont require a lot of maintenance. You only need to keep them relatively clean, so  ","2018-08-31 11:09:43","FALSE","0","0","1","Environment","Assam","India",FALSE
"52","Solar energy has now proved to be extremely beneficial - not only for the environment but also financially speaking  ","2018-08-31 11:09:42","FALSE","0","0","1","Environment","Assam","India",FALSE
"53","RT @bibekbora123: Today a  good discussion with honourable Power Minister Mr Topon Kumar Gogoi on a proficient upcoming project on the ener","2018-08-31 10:57:54","TRUE","3","0","2","Environment","Assam","India",TRUE
"54","Use of solar energy at Don Bosco University , this is indeed one great initiative of energy conservation .  ","2018-08-31 09:03:33","FALSE","0","0","1","Environment","Assam","India",FALSE
"55","""This clean energy initiative towards sustainable and renewable energy and its commitment towards UNs Sustainable  ","2018-08-31 07:31:22","FALSE","0","0","4","Environment","Assam","India",FALSE
"56","RT @bibekbora123: Today a  good discussion with honourable Power Minister Mr Topon Kumar Gogoi on a proficient upcoming project on the ener","2018-08-31 06:31:13","TRUE","3","0","2","Environment","Assam","India",TRUE
"57","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-30 01:54:24","TRUE","37","0","1","Environment","Assam","India",TRUE
"58","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-08-29 13:22:54","TRUE","22","0","1","Environment","Assam","India",TRUE
"59","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-29 12:26:06","TRUE","37","0","1","Environment","Assam","India",TRUE
"60","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-29 12:11:56","TRUE","37","0","1","Environment","Assam","India",TRUE
"61","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-29 10:41:24","TRUE","37","0","1","Environment","Assam","India",TRUE
"62","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-29 07:03:13","TRUE","37","0","1","Environment","Assam","India",TRUE
"63","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-29 06:16:42","TRUE","37","0","1","Environment","Assam","India",TRUE
"64","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-29 04:46:24","TRUE","37","0","1","Environment","Assam","India",TRUE
"65","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-29 04:21:19","TRUE","37","0","1","Environment","Assam","India",TRUE
"66","RT @BeingDsonawane: Guwahati Railway Station in Assam which produce all the energy for its consumption using solar panels and   saving 9,99","2018-08-29 03:31:12","TRUE","9","0","0","Environment","Assam","India",FALSE
"67","RT @Youth_4Modi: Guwahati Railway Station in Assam which produce all the energy for its consumption using solar panels and   saving 9,990 $","2018-08-29 02:45:58","TRUE","12","0","0","Environment","Assam","India",FALSE
"68","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-29 01:28:51","TRUE","37","0","1","Environment","Assam","India",TRUE
"69","RT @Youth_4Modi: Guwahati Railway Station in Assam which produce all the energy for its consumption using solar panels and   saving 9,990 $","2018-08-28 20:13:02","TRUE","12","0","0","Environment","Assam","India",TRUE
"70","RT @Youth_4Modi: Guwahati Railway Station in Assam which produce all the energy for its consumption using solar panels and   saving 9,990 $","2018-08-28 18:51:06","TRUE","12","0","0","Environment","Assam","India",TRUE
"71","RT @BeingDsonawane: Guwahati Railway Station in Assam which produce all the energy for its consumption using solar panels and   saving 9,99","2018-08-28 18:44:53","TRUE","9","0","0","Environment","Assam","India",TRUE
"72","RT @jainsonia6: I love the state Assam! Its my favourite on this route so far. Everyone goes to school and are happy and smiling! Great en","2018-08-28 17:40:13","TRUE","7","0","4","Environment","Assam","India",FALSE
"73","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 16:10:25","TRUE","37","0","1","Environment","Assam","India",TRUE
"74","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 15:22:57","TRUE","37","0","1","Environment","Assam","India",TRUE
"75","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 15:18:01","TRUE","37","0","1","Environment","Assam","India",TRUE
"76","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 15:14:25","TRUE","37","0","1","Environment","Assam","India",TRUE
"77","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 15:09:51","TRUE","37","0","1","Environment","Assam","India",TRUE
"78","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 15:06:11","TRUE","37","0","1","Environment","Assam","India",TRUE
"79","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 14:25:33","TRUE","37","0","1","Environment","Assam","India",TRUE
