"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"19","@ImranKhanPTI, pl. consider vast waste lands spread from karachi/balochistan to southern punjab. these lands give u  ","2018-09-03 10:56:22","FALSE","1","0","-1","Environment","Punjab","India",FALSE
"20","Imran Khan is like a teacher &amp; father of nation. It is a honour 4 Punjab assembly that he came &amp; shared head chair  ","2018-09-03 10:56:00","FALSE","1","7","1","Environment","Punjab","India",FALSE
"21","RT @IsmaAhmad77: @MKhusroBakhtiar    Legal team         low IQ    contracts    ","2018-09-03 10:12:06","TRUE","1","0","0","Environment","Punjab","India",FALSE
"22","@MKhusroBakhtiar    Legal team         low IQ    contracts    ","2018-09-03 09:45:01","FALSE","1","23","0","Environment","Punjab","India",FALSE
"23","Energy Power Punjab: Review old PSPCL rules, businessmen ask power minister  ","2018-09-03 08:06:02","FALSE","0","0","0","Environment","Punjab","India",FALSE
"24","We Are Activating the Fault lines of Earthquake in Sindh, Punjab, KPK, BALOCHISTAN, We are different We Are Taking  ","2018-09-02 16:00:02","FALSE","0","0","-1","Environment","Punjab","India",FALSE
"25","RT @PetroleumMin: Gujarat has connected 1.5 million households through PNG network : @saurabhpatelguj , Minister (Energy), Gujarat.
 ","2018-09-02 12:40:43","TRUE","51","0","0","Environment","Punjab","India",FALSE
"26","BEAUTIFUL JUICY BALLS FILLED WITH LOVE PASSION ENERGY
  ","2018-09-02 10:28:47","FALSE","0","0","3","Environment","Punjab","India",FALSE
"27","@PiyushGoyal  sir pls note connecting rail line bitween merta to pushkar 48 km can open important alternative route  ","2018-09-02 08:16:36","FALSE","0","0","0","Environment","Punjab","India",FALSE
"28","RT @BPC_LPG_Punjab: Enrolling students towards energy conservation through saksham contests at killianwali by Kashmir bharatgas @BPCLimited","2018-09-02 02:15:06","TRUE","2","0","0","Environment","Punjab","India",FALSE
"29","Punjab u will now have best hospitals ij next 5years, i wish this energy for all PTI ministers everywhere!!  ","2018-09-01 17:18:18","FALSE","0","1","1","Environment","Punjab","India",FALSE
"30","@MoonisElahi6 The way population is growing, I wonder how would the use of LNG be reduced, even if so no problem, b  ","2018-09-01 15:21:13","FALSE","0","0","0","Environment","Punjab","India",FALSE
"31","Waste to energy research facility opened at Punjab University, Lahore
 ","2018-09-01 11:15:00","FALSE","0","0","-1","Environment","Punjab","India",FALSE
"32","Enrolling students towards energy conservation through saksham contests at killianwali by Kashmir bharatgas  ","2018-09-01 10:38:27","FALSE","2","2","0","Environment","Punjab","India",FALSE
"33","Pakistans largest university opens research facility to develop energy from waste  ","2018-09-01 06:39:48","FALSE","0","0","-1","Environment","Punjab","India",FALSE
"34","RT @PetroleumMin: Govt to sign oil and gas contracts with winning bidders of maiden OALP round on 6 September.The upstream regulator said o","2018-09-01 02:36:22","TRUE","7","0","1","Environment","Punjab","India",FALSE
"35","Yes with that terrorism thing. In that time period uve mentioned,  Balochistan had to face several attacks that wer  ","2018-08-31 18:03:12","FALSE","0","1","-2","Environment","Punjab","India",FALSE
"36","Pakistans largest university opens research facility to develop energy from waste education energy lahore  ","2018-08-31 16:01:05","FALSE","0","1","-1","Environment","Punjab","India",FALSE
"37","Waste to Energy Research Facility Opened at Punjab University, Lahore  ","2018-08-31 15:18:05","FALSE","0","0","-1","Environment","Punjab","India",TRUE
"38","@PunjabGovtIndia should welcome, honour and support all Punjab based athletes who won medals at Asian Games, promot  ","2018-08-31 11:50:15","FALSE","0","0","3","Environment","Punjab","India",FALSE
"39","A Perfect Energy Drink For Human
blacklion powerofblack mojitoenergydrink blacklionenergydrink energydrink  ","2018-08-31 05:25:31","FALSE","0","0","1","Environment","Punjab","India",FALSE
"40","RT @pcraindia: PCRA conducted a DomesticWorkshop at Mahila Industrial Training Institute in Surendranagar, Gujarat on 24.08.18. About 325","2018-08-31 01:52:17","TRUE","10","0","0","Environment","Punjab","India",FALSE
"41","RT @PetroleumMin: Indian Railways(@RailMinIndia ), GAIL(@gailindia ) sign MoU for use of natural gas in railway workshops.

 ","2018-08-31 01:50:10","TRUE","6","0","0","Environment","Punjab","India",FALSE
"42","RT @IndianOilcl: .@dpradhanbjp: Flood-hit Kerala to get low cost LPG cylinders - To know more check the   ","2018-08-31 01:49:48","TRUE","15","0","0","Environment","Punjab","India",FALSE
"43","@MaireTecnimont SpA scoops two EPCC contracts to build a new high-density polyethylene unit  and a new polypropylen  ","2018-08-30 21:25:59","FALSE","0","1","0","Environment","Punjab","India",FALSE
"44","RT @PetroleumMin: Hon. Min.  @dpradhanbjp  has approved a proposal to replace LPG cylinders, which were lost during the recent floods in Ke","2018-08-30 17:37:19","TRUE","89","0","-1","Environment","Punjab","India",FALSE
"45","RT @FlyingNazgul: Corruption in energy projects in Punjab:  ","2018-08-30 05:48:35","TRUE","2","0","-1","Environment","Punjab","India",FALSE
"46","RT @KismatZimri: Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jahanzaib","2018-08-30 02:19:09","TRUE","20","0","0","Environment","Punjab","India",FALSE
"47","RT @KismatZimri: Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jahanzaib","2018-08-29 17:49:28","TRUE","20","0","0","Environment","Punjab","India",TRUE
"48","RT @KismatZimri: Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jahanzaib","2018-08-29 16:59:41","TRUE","20","0","0","Environment","Punjab","India",TRUE
"49","RT @KismatZimri: Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jahanzaib","2018-08-29 16:54:54","TRUE","20","0","0","Environment","Punjab","India",TRUE
"50","RT @KismatZimri: Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jahanzaib","2018-08-29 16:38:41","TRUE","20","0","0","Environment","Punjab","India",TRUE
"51","RT @PetroleumMin: Rural LPG delivery to get IT legup.
  ","2018-08-29 16:28:56","TRUE","38","0","0","Environment","Punjab","India",FALSE
"52","A performance not to be missed!

The colors, energy and all the beauty of Punjab come together in this music video  ","2018-08-29 15:21:43","FALSE","0","1","1","Environment","Punjab","India",FALSE
"53","RT @FlyingNazgul: Corruption in energy projects in Punjab:  ","2018-08-29 14:00:30","TRUE","2","0","-1","Environment","Punjab","India",TRUE
"54","Corruption in energy projects in Punjab:  ","2018-08-29 13:50:01","FALSE","2","1","-1","Environment","Punjab","India",FALSE
"55","RT @KismatZimri: Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jahanzaib","2018-08-29 12:39:26","TRUE","20","0","0","Environment","Punjab","India",TRUE
"56","RT @KismatZimri: Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jahanzaib","2018-08-29 12:21:20","TRUE","20","0","0","Environment","Punjab","India",TRUE
"57","@SakhanSohail @ImranKhanPTI Tu available slots mai wohi chaheye thy jo 5 years SS aur NS ke right hand rahe in all  ","2018-08-29 12:17:51","FALSE","0","0","2","Environment","Punjab","India",FALSE
"58","RT @abubakarumer: Jahanzeb Khan, who has worked as Secretary Energy &amp; Chairman PnD in Punjab under Shehbaz administration, has now been pos","2018-08-29 12:12:00","TRUE","9","0","1","Environment","Punjab","India",FALSE
"59","RT @KismatZimri: Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jahanzaib","2018-08-29 11:37:24","TRUE","20","0","0","Environment","Punjab","India",TRUE
"60","@KismatZimri @KlasraRauf @AmirMateen2 @sarwatvalim @92newschannel @m92news I'd highly appreciate if team @m92news s  ","2018-08-29 09:15:31","FALSE","0","0","1","Environment","Punjab","India",FALSE
"61","RT @KismatZimri: Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jahanzaib","2018-08-29 07:39:03","TRUE","20","0","0","Environment","Punjab","India",TRUE
